Бар Mendeleev Bar & Music/Менделеев бар энд мьюзик;Петровка 20/1;Трубная;+7 (495) 223-38-50;неизвесно;неизвесно;неизвесно;неизвесно;Уточните время работы у заведения
Бар Mesto20S8;ул. Лесная 20 с. 8;Менделеевская;+7 (926) 587-55-08;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Караоке-клуб Метрополитен;пер. Брюсов 2/14с4;Охотный Ряд;+7 (958) 111-32-09;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/3/a/1/b3a1bb03987456ca7b1eec7b52239901.webp;Круглосуточно
Бар Mia Secret Bar/Миа сикрет бар;ул. Остоженка 30с1;Парк культуры;+7 (999) 707-83-30;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Мидийный бар;ул. Пятницкая 33-35с2;Третьяковская;+7 (961) 594-17-58;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар Mina Bar/Мина бар;ул. Малая Никитская 16;Баррикадная;+7 (499) 390-50-90;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/4/4/7/a447f1d6914fdf5b6a09d2b3759d1bac.pdf;Откроется в Чт в 19:00
Бар Mission;ул. Спартаковская 3с3;Бауманская;+7 (926) 158-78-20;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Ресторан Mishka/Мишка;ул. Большая Дмитровка 11;Охотный Ряд;+7 (926) 126-55-06;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/e/6/4/9e6498c1a756e3e1466b978178f8c97a.pdf;Сегодня до 00:00
 Мишки;Ногинск, Соборная ул. 2;неизвесно;+7 (963) 772-11-11;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/a/3/c/ca3cba8ca7a0e581927e6d09ab6c2793.pdf;Сегодня до 00:00
Бар Модники;ул. Маросейка 9/2с1;Китай-город;+7 (915) 134-33-39;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/f/a/6/f/fa6fae1963f4b69cc5a2a16cf68b44fa.pdf;Откроется в 18:00
Бар Молодость;ул. Тверская 12/2;Тверская;+7 (912) 606-02-16;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/e/d/e/2ede40886a42c65c6119fd5d2a47e2c6.pdf;Откроется в 20:00
Бар Морепива;Баррикадная 2/1, стр. 1;Баррикадная;+7 (977) 709-05-18;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/b/f/1/bbf1f091b5cee7350c85c7040b24720d.png;Откроется в 12:00
Бар Московский;ул. Охотный Ряд 2;Охотный Ряд;+7 (499) 277-71-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/2/2/5/a225cb38b558ea84ac7b856530426b2d.pdf;Сегодня до 02:00
Бар Mr. & Mrs. Bar/Мистер и Миссис Бар;ул. 1-я Останкинская 53;ВДНХ;+7 (495) 602-41-64;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Мустанг;Новомытищинский просп. 31 А;неизвесно;+7 (495) 780-70-90;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар My Bar;ул. Кузнецкий Mост 3;Охотный Ряд;+7 (495) 692-20-70;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 06:00
Ресторан Myth/Миф;наб. Пресненская 12;Деловой центр;+7 (495) 177-74-01;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/c/7/6/9c76e1ec428bbe12dc58078f1adb0f29.pdf;Откроется в 18:00
Кальянная Мята Platinum Братиславская/Мята платинум Братиславская;ул. Перерва 56/2;Братиславская;+7 (925) 555-30-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/6/b/a/36ba746ceca7afacddadc3258de79d04.pdf;Откроется в 12:00
Лаунж Мята Platinum Киевская/Мята платинум Киевская;ул. Можайский вал 8, с.6;Киевская;+7 (916) 140-69-69;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/8/3/b/383b68c8d76861071ea6e02882b42913.pdf;Откроется в 11:00
Бар Найт флайт;ул. Тверская 17;Тверская;+7 (495) 629-41-65;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 05:00
Бар На кранах;б-р Цветной 19, стр. 5;Цветной бульвар;+7 (915) 177-37-87;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 13:00
Бар На луне;ул. Веневская 2А;Бульвар Адмирала Ушакова;+7 (495) 773-76-75;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 21:00
Бар Настенька;Лубянский проезд 25, стр. 2;Китай-город;+7 (915) 429-66-17;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/1/0/f/010f11c5572aa4aff588aa5b1f986468.pdf;Откроется в 17:00
Бар Настоишная;Нижний Сусальный переулок 4 стр.3;Курская;+7 (968) 549-38-78;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/4/a/9/a4a9e2e6c13a66f47635fa69c549e343.png;Откроется в 12:00
Бар Настойкин;Королёв, ул. Циолковского 29Г;неизвесно;+7 (495) 120-90-92;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/2/6/a/226a9f811cdd0b7bd39a103fefbb35be.pdf;Сегодня до 00:00
Бар Натроих;ул. Арбат 6/2;Арбатская;+7 (916) 917-61-81;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/c/7/e/3c7e7df5f2b6159deaec16cd14c85ff8.jpeg;Откроется в 14:00
Ресторан Находка;ул. Ярцевская 19;Молодежная;+7 (916) 764-88-30;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/d/f/d/2dfdc07f833175139866ea9bee03368f.pdf;Откроется в 12:00
Ресторан На Шаболовке;Шаболовка 31г;Шаболовская;+7 (499) 707-07-08;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/c/8/4/4c8405d187746bf2711ffe55e46dfdc2.pdf;Откроется в 12:00
Бар Newada Bar/Невада;ул. Грузинский Вал 11 стр4;Белорусская;+7 (926) 680-28-11;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Неглинка;ул. Неглинная 4;Охотный Ряд;+7 (495) 783-12-34;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 08:00
Бар Neighborhood Bar/Нейборхуд Бар;ул. Мясницкая 14/2с1;Лубянка;+7 (916) 653-62-01;неизвесно;неизвесно;неизвесно;неизвесно;Уточните время работы у заведения
Бар Новое пространство;Страстной бульвар 12/2;Чеховская;+7 (925) 773-76-70;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/4/8/5/7485979c1876f619fdf2e44ff9693bc5.pdf;Откроется в 16:00
Кафе No Name Cafe/Ноу Нэйм Кафе;ул. Профсоюзная 3;Академическая;+7 (985) 506-15-86;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/d/9/6/6d96284f4557455f72e89e761428c644.pdf;Откроется в 12:00
Бар Nouge bar/ноуж бар;ул. Покровка 10, стр. 1;Сретенский бульвар;+7 (495) 211-47-55;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/9/1/9/191933706fe77f698b24ea35ce13cfd1.pdf;Сегодня до 23:00
Кафе Огонёк;Снайперская 9;Выхино;+7 (499) 340-12-12;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар Оdd/Old Drunk Dude;ул. Садовая-Каретная 20, стр.1;Цветной бульвар;+7 (985) 356-46-26;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 15:00
Ресторан Oishii Moscow/Ойcи Москоу;ул. Маросейка 4/2/1;Китай-город;+7 (903) 131-38-88;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/5/9/2/659218ea8a3a66e878854a3611075f9a.pdf;Откроется в 10:00
Бар Ocsid/Оксид;ул. Новослободская 16А;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Olster’s Pub/Олстерс Паб;ул. Новослободская 16а;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Omela Bar/Омела Бар;Пожарский переулок 3;Кропоткинская;неизвесно;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/b/0/f/9b0fc7a25608a817df30a6116a019bf5.jpeg;Откроется в 18:00
Бар One Brew Kitchen/Ван брю китчен;ул. Верейская 29 с. 137;Кунцевская;+7 (495) 771-03-23;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/1/6/3/51635c0e4560c19fc8d4991e2e30086e.png;Откроется в 12:00
Бар Оптимисты;Большая Почтовая ул. 40;Электрозаводская;+7 (991) 740-31-91;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/a/e/b/daebf4d0d914e1e630c722617ad34089.pdf;Откроется в 17:00
Бар Опята Бар7.92 отзыва;Пролетарский пр. 20к1;Кантемировская;+7 (903) 363-88-99;неизвесно;7.9;2;https://www.restoclub.ru/uploads/menufile/2/5/1/0/2510d34a6989fbd76e8b13375b8f6ab4.pdf;Откроется в 12:00
Бар Organika Siberian Luxury Bar/Органика сайбериан лакшери бар;Кутузовский проспект 48;Славянский бульвар;+7 (495) 161-61-56;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/1/f/9/61f9ea29b1c1ab0af8e9bb7e493de538.pdf;Откроется в 11:00
Бар Osnova/Основа;Варшавское шоссе 9, стр 1Г;Тульская;+7 (926) 555-01-50;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/1/8/7/618714ca91f593b0dafece81905ed405.jpeg;Откроется в 11:00
Кафе Парадиз;Серпуховский Вал 3;Тульская;+7 (495) 958-50-27;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Кафе Парадиз;Мытищи Сукромка;неизвесно;+7 (495) 505-70-90;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар Парфюм103 отзыва;ул. Покровка 16;Курская;+7 (991) 594-99-44;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/8/9/4/e/894e28a3c732b78b9302746c1acf4adc.png;Откроется во Вт в 18:00
Бар Пей здесь;Комсомольская площадь 2А;Комсомольская;неизвесно;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар PennaCraft/ПеннаКрафт;Переведеновский пер. 13, стр. 18;Электрозаводская;+7 (915) 335-89-72;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/6/7/9/b679aa11f5d5dc55adb243a31045d81f.pdf;Сегодня до 23:00
Бар Первый;ул. 9-й Гвардейской Дивизии 31а;неизвесно;+7 (916) 772-22-82;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Винотека Первый нос;Рождественский б-р 1;Трубная;+7 (495) 739-13-91;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/e/0/d/ee0d270aeb4c77ee704d8550976ea072.pdf;Откроется в 11:00
Бар Peterfest/Петерфест;ул. 50 лет Октября 12;неизвесно;+7 (498) 720-23-24;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Пиано;ул. 1-я Тверская-Ямская 19;Белорусская;+7 (495) 931-97-00;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 01:00
Бар Piano Bar;Шипиловская 28а;Домодедовская;+7 (495) 648-92-92;неизвесно;неизвесно;неизвесно;неизвесно;Круглосуточно
Бар ПивБар;пр. Андропова 48;Коломенская;+7 (495) 663-15-73;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Пивная библиотека;ул. Мытная 58;Тульская;+7 (966) 350-33-77;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 16:00
Бар Пивной бар 28/60;ул. Николоямская 28;Таганская;+7 (499) 372-50-59;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/8/6/5/c8657bff65113c054b9887f067024fd5.jpeg;Откроется в 12:00
Бар Пивной пилигрим;пр. Мира 6;Сухаревская;+7 (968) 811-60-49;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
Бар Пивоваръ;ул. Яблочкова 12;Тимирязевская;+7 (985) 666-34-10;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/c/4/1/cc41f7dc7c1b66c8b7cb6d176297a0fd.pdf;Откроется в 10:00
Бар Питстоп;Долгопрудный Лихачевский просп.;неизвесно;+7 (916) 123-68-44;неизвесно;неизвесно;неизвесно;неизвесно;Круглосуточно
Бар Пить & петь/Пить и петь;ул. Сретенка 26/1;Сухаревская;+7 (495) 369-17-52;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/4/8/a/248a207ffd027543fbca77ac7086b659.pdf;Откроется в 18:00
Ресторан Plus One/Плюс один;Саввинская наб. 21А, стр. 1;Киевская;+7 (499) 678-38-33;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/0/c/a/60ca086e33cc162be8a399af7fb35e85.pdf;Откроется в 12:00
Кафе Плюс47;б-р Яузский 14/8;Китай-город;+7 (925) 755-80-71;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/3/7/9/3379225556f4e86a5133d90f8657530f.pdf;Сегодня до 22:00
Ресторан Pods/Подс;ул. Грузинский Вал 11, стр. 3;Белорусская;+7 (915) 050-15-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/1/c/2/81c27552b3ad7baaf15cc2fb819fa93b.pdf;Сегодня до 02:00
Кафе Подъезд;Болотниковская 21с2;Севастопольская;+7 (495) 318-68-18;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/d/c/7/0dc70977ecbad941321cef8d898c796e.pdf;Сегодня до 00:00
Бар Pocelok;ул. пос. Калинина 45;Лермонтовский проспект;+7 (495) 565-46-47;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар PortObirra/Портобирра;ул. Большая Филевская 3к1;Фили;неизвесно;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/4/b/9/c4b93ef5e5abaf696a99fb8f5273f579.pdf;Откроется в 12:00
Бар Post Pub;Большая Почтовая ул. 28 к 4;Электрозаводская;+7 (495) 136-77-33;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/3/e/b/03eb0d26b8cb4b57ffe17bf9b3d9ff4f.pdf;Откроется в 14:00
Бар Пофигист;Смоленская площадь 5;Смоленская;+7 (937) 142-00-00;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 10:00
Бар Пробка;ул. Веры Волошиной 9/24;неизвесно;+7 (926) 404-72-27;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/9/0/3/790327070612f4e373cc4d40a1ae521a.pdf;Откроется в 15:00
Бар Пробка;ул. Летная 21;неизвесно;+7 (926) 277-22-27;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/a/9/0/4a9047dda72d4ccf021c1563e520d142.pdf;Откроется в 15:00
Рюмочная Prolive/Пролив;б-р Никитский 12;Охотный Ряд;+7 (903) 010-52-76;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/b/a/6/aba65aab591180bcc36df2670b0dfbc5.jpeg;Откроется в 12:00
Бар Профсоюз;ул. Новослободская 16А;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/c/5/4/0c54765f1ef5694029f9b5c4d6d82fe7.pdf;Уточните время работы у заведения
Бар Pub 885/Паб 885;Большая Андроньевская 25/33;Марксистская;+7 (499) 381-88-58;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Publo Esco Bar/Пабло Эско Бар;ул. Новодмитровская 5 корп.2;Дмитровская;+7 (985) 109-93-39;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/b/6/9/bb6904b9c5b4ca41e6178b6a95d630b2.pdf;Откроется в 11:00
Бар Пузырь;Несвижский пер. 2;Парк культуры;+7 (903) 363-57-29;неизвесно;неизвесно;неизвесно;неизвесно;Уточните время работы у заведения
Бар Pho Hops/Фо Хопс;Кутузовский просп. 36, стр. 17;Кутузовская;+7 (901) 147-80-54;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/1/d/5/91d50054c8b3f6edfcfd662a8dafedf0.jpeg;Откроется в 13:00
Бар Пьяный тюлень;наб. Дербеневская 13/17 корп.1;Павелецкая;+7 (926) 726-81-20;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
Бар Пьяный цеппелин;ул. Крымский Вал 8;Октябрьская;+7 (915) 322-17-17;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар P'yano Bar;ул. Покровка 17;Курская;+7 (495) 624-50-47;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Кафе Радиола;ул. Нижегородская 32, с.3;Римская;+7 (939) 111-64-53;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар Rакия Бар/Ракия Бар;б-р Рождественский 20;Трубная;+7 (495) 628-19-44;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Паб Rancho West/Ранчо вест;Домодедово, ул. Дружбы 2, к.1;неизвесно;+7 (964) 647-25-52;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/4/8/6/1486fd3578a9e7ac0889933b27f93dc3.pdf;Откроется в 12:00
Бар Ранчо Grill Bar/Ранчо гриль бар;2-й км МКАД ТК «Шоколад»;Новогиреево;+7 (495) 961-49-91;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 10:00
Бар Рёберная №1;пл. Театральная 5с2;Театральная;+7 (499) 391-62-78;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/8/f/3/98f398b311661939c61172ba00bc5f5b.jpeg;Сегодня до 23:00
Бар Ребра;ул. Щорса 8А;Солнцево;+7 (985) 443-30-03;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 10:00
Бар Red Wings;ул. Софьи Ковалевской 2;Петровско-Разумовская;+7 (916) 520-85-44;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 06:00
Бар Red Rock/Рэд Рок;Красногорск, Ильинское ш. 16 корп.1;неизвесно;+7 (985) 458-86-70;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 16:00
Бар Record/Рекорд;ул. Новослободская 16а;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Кафе Relax Lounge/Релакс Лаунж;ул. Новоалексеевская 12 с1;Алексеевская;+7 (925) 050-62-40;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/8/1/2/18126567dd9a783ff928c0a185e2133c.pdf;Откроется в 12:00
Бар Re:Flor/Ре флор;Чистопрудный б-р 23/2;Чистые пруды;+7 (926) 410-17-27;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/7/6/5/d76500632e8fa0bd3d49b379c4449350.pdf;Откроется в 18:00
Гастробар River's/Риверс;Нагатинская наб. 32к1;Коломенская;+7 (980) 897-52-04;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/0/0/7/900773ae767fed03c953d650aa06d3bd.pdf;Откроется в 15:00
Бар Right Hops x Burger Heroes/Райт Хопс x Бургер Хироуз;1-й Красногвардейский проезд 22/1;Деловой центр;+7 (909) 997-99-87;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Рио Гранд;Подольск, Б.Серпуховская 23;неизвесно;+7 (496) 752-50-50;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/1/f/7/71f71c402c31d5abaa43d507256ceaa5.pdf;Круглосуточно
Бар Roma & Gina/Рома и Джина;ул. Новослободская 16а;неизвесно;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/2/f/f/b2ffab355c7f0318ddc31d9c1ddb1e3e.jpeg;Откроется в 18:00
Кафе Roof Café;Ивантеевка Советский просп.;неизвесно;+7 (495) 518-90-20;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар Rule Taproom;пер. Староваганьковский 19;Арбатская;+7 (985) 168-08-19;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 16:00
Бар Рыбторг;пер. Трехпрудный 5;Тверская;+7 (965) 176-97-77;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 10:00
Рюмочная Рюмочная;Рождественский б-р 1;Трубная;неизвесно;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/7/3/9/2739febb05ca090995cb463024160b1e.jpeg;Сегодня до 23:00
Бар Рюмочная;ул. Мясницкая 13 с.3;Тургеневская;+7 (925) 285-63-33;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 10:00
Рюмочная Рюмочная 9;ул. Новодмитровская 1 стр.27;Дмитровская;+7 (969) 999-31-64;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/e/5/8/de58c8a0219637c9024fbd1cafe7da84.png;Откроется в 14:00
Рюмочная Рюмочная в Зюзино;ул. Болотниковская 21, стр. 3;Севастопольская;+7 (499) 317-55-01;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/c/6/9/0c69d90232b1ee3516d10571e3bd6b73.pdf;Сегодня до 23:00
Кафе Рябчик;Чистопрудный бульвар 23с3;Курская;+7 (926) 157-46-17;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 23:00
Бар Sakso Bar/Саксо бар;микрорайон Хлебниково, ш. Новое 12;неизвесно;+7 (985) 623-03-06;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/1/4/b/414be7727a356a2c7aa149b15d530273.pdf;Откроется в 10:00
Бар Salden's Taphouse/Салденс тапхаус;ул. Мясницкая 32с1;Чистые пруды;+7 (967) 142-23-33;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/3/1/3/e313d4ceaed8ec662b5874cd2febaab5.pdf;Откроется в 12:00
Ресторан Salone Pasta & Bar/Салоне паста энд бар;ул. Малая Дмитровка 18А, стр. 3;Маяковская;+7 (929) 926-11-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/0/9/9/c099aced82f2ccb77870d264331948bf.pdf;Откроется в 12:00
Бар Салют, бар;ул. Мясницкая 13 с. 3;Тургеневская;+7 (925) 285-63-33;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/a/f/c/0afced231451d43e2dd675f289dd7b6b.pdf;Сегодня до 23:00
Кафе Санрайз;ул. Борисовские пруды 10, корп. 5;Борисово;+7 (926) 347-55-66;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/b/5/c/db5c5892110e6ce3b24a94b10dc1cd9b.jpeg;Сегодня до 02:00
Бар Santo Spirito/Санто спирито;ул. Петровка 19 с.3;Тверская;+7 (901) 547-12-70;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/1/3/6/61364b302fa35d790f227fda04a4a486.jpeg;Откроется в 20:00
Ресторан Сварня на Пражской;Кировоградская 13а;Пражская;+7 (495) 721-82-72;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в Ср в 10:00
Бар Свои;пер. 1-й Гончарный 4 стр. 1;Таганская;+7 (966) 373-34-49;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Гастробар Свои 3.3;Большой Афанасьевский пер. 3с3;Кропоткинская;+7 (936) 236-27-59;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 00:00
Бар Север;Страстной б-р 4с3;Чеховская;+7 (909) 627-67-32;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/5/9/8/159815e0f6da6a5bed39d6f62a85f03c.pdf;Откроется в 12:00
Бар Segreto Salone/Сегрето салон;Благовещенский переулок 10с2;неизвесно;+7 (926) 737-55-77;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/9/e/c/d9eca884c4a3cc613b70be639aba9e82.pdf;Откроется в 18:00
Кафе Семейный 115;Московская ул. 3;неизвесно;+7 (916) 505-73-12;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Septa/Септа;ул. Большая Филевская 4;Фили;+7 (915) 064-99-44;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/3/5/c/a35cc9eb6428a4ecc35c4c9c29096439.pdf;Откроется в 11:00
Ресторан Серебряный век;Померанцев переулок 3;Парк культуры;+7 (495) 198-08-70;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/9/a/2/c9a2c599a4ecb68536cfb99af6ab9c19.pdf;Сегодня до 23:00
Бар Sibbitter Friends Bar/Сибитэр фрэндс бар;Проспект Мира 119 с.56;Ботанический сад;+7 (991) 656-38-33;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар Сибирская корона;ул. Планерная 12, корп. 1;Планерная;+7 (495) 201-15-47;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар Сидр;ул. Пятницкая 2/38;Новокузнецкая;+7 (910) 002-26-36;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/d/0/b/4d0bbe8537c3e2863245c2b2da20ec9d.jpeg;Сегодня до 00:00
Караоке-клуб Sing for me/Синг фор ми;ул. Добровольческая 12;Таганская;+7 (905) 725-56-56;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/2/5/c/c25c7a4c70b835d56cf9a30d4ab999d9.jpeg;Круглосуточно
Бар Сиреневый туман;ул. Новослободская 16а;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Ресторан Sq Bar Wine&Grill/ск бар вайн энд гриль;Проектируемый пр. № 4062 6 с1;Технопарк;+7 (966) 068-39-42;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/2/f/4/b2f40377b495ef24243d381b71df962d.pdf;Сегодня до 23:00
Бар Slab Bar/Слэб бар;Щербинка, ул. Кутузова 12, 4 этаж;неизвесно;+7 (968) 772-50-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/1/e/a/81eaceb4786a90b11ef0279483e243d2.pdf;Сегодня до 00:00
Кафе Славянка;Суворовская пл. 2;Достоевская;+7 (495) 681-44-44;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/2/7/2/7272bdf3b033603124c512ef888de8ad.pdf;Сегодня до 04:00
Лофт Slow Wine/Слоу вайн;Спартаковская пл. 16/15 с. 2;Бауманская;+7 (915) 391-70-18;неизвесно;неизвесно;неизвесно;неизвесно;Заведение работает под заказ
Бар Smoke Is/Смоук из;3-я ул. Ямского Поля 2, к.5;Белорусская;+7 (926) 024-22-29;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
